2025-12-25 16:50:03,638 | INFO | req=d48e039636af42ffa49400916993b32a | step=请求入站 | status=开始 | extra={"appid": "yingshi_appid", "skip_intent_check": 1}
2025-12-25 17:09:17,974 | INFO | req=test_session_81 | step=输入清洗 | status=成功 | extra={"original_length": 45, "cleaned_length": 21, "duration_ms": 0.04}
2025-12-25 17:09:17,974 | INFO | req=test_session_81 | step=政治敏感检测 | status=成功 | extra={"hit": false, "duration_ms": 0.02}
2025-12-25 17:09:17,974 | INFO | req=test_session_81 | step=乱码检测 | status=成功 | extra={"hit": false, "duration_ms": 0.03}
2025-12-25 17:09:17,974 | INFO | req=test_session_81 | step=金融投资检测 | status=成功 | extra={"hit": false, "duration_ms": 0.03}
2025-12-25 17:09:17,974 | INFO | req=test_session_81 | step=重大时间点检测 | status=成功 | extra={"hit": false, "category": "", "duration_ms": 0.13}
2025-12-25 17:09:18,020 | INFO | req=test_session_72 | step=时间范围识别 | status=成功 | extra={"duration_ms": 2101.26}
2025-12-25 17:09:18,084 | INFO | req=test_session_82 | step=请求入站 | status=开始 | extra={"appid": "yingshi_appid", "skip_intent_check": 0}
2025-12-25 17:09:18,084 | INFO | req=test_session_82 | step=会话管理初始化 | status=成功 | extra={"manager": "AsyncClusterRedisChatMessageHistory"}
2025-12-25 17:09:18,084 | INFO | req=test_session_82 | step=签名验证 | status=成功 | extra={"duration_ms": 0.07}
2025-12-25 17:09:18,084 | INFO | req=test_session_82 | step=输入清洗 | status=成功 | extra={"original_length": 46, "cleaned_length": 22, "duration_ms": 0.01}
2025-12-25 17:09:18,084 | INFO | req=test_session_82 | step=政治敏感检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 17:09:18,084 | INFO | req=test_session_82 | step=乱码检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 17:09:18,084 | INFO | req=test_session_82 | step=金融投资检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 17:09:18,084 | INFO | req=test_session_82 | step=重大时间点检测 | status=成功 | extra={"hit": false, "category": "", "duration_ms": 0.05}
2025-12-25 17:09:18,134 | INFO | req=test_session_83 | step=请求入站 | status=开始 | extra={"appid": "yingshi_appid", "skip_intent_check": 0}
2025-12-25 17:09:18,134 | INFO | req=test_session_83 | step=会话管理初始化 | status=成功 | extra={"manager": "AsyncClusterRedisChatMessageHistory"}
2025-12-25 17:09:18,134 | INFO | req=test_session_83 | step=签名验证 | status=成功 | extra={"duration_ms": 0.09}
2025-12-25 17:09:18,135 | INFO | req=test_session_83 | step=输入清洗 | status=成功 | extra={"original_length": 44, "cleaned_length": 20, "duration_ms": 0.01}
2025-12-25 17:09:18,135 | INFO | req=test_session_83 | step=政治敏感检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 17:09:18,135 | INFO | req=test_session_83 | step=乱码检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 17:09:18,135 | INFO | req=test_session_83 | step=金融投资检测 | status=成功 | extra={"hit": false, "duration_ms": 0.02}
2025-12-25 17:09:18,135 | INFO | req=test_session_83 | step=重大时间点检测 | status=成功 | extra={"hit": false, "category": "", "duration_ms": 0.05}
2025-12-25 17:09:18,145 | INFO | req=test_session_69 | step=输出给客户端 | status=建议 | extra={"reason": "奇门问题建议转奇门", "qimen_type": 2}
2025-12-25 17:09:18,145 | INFO | req=test_session_69 | step=意图识别 | status=建议走奇门 | extra={"intent_type": "qimen", "duration_ms": 1142.11}
2025-12-25 17:09:18,221 | INFO | req=test_session_75 | step=时间范围识别 | status=成功 | extra={"duration_ms": 2044.08}
2025-12-25 17:09:18,237 | INFO | req=test_session_59 | step=VLLM流式调用 | status=成功 | extra={"final_attempt": 1, "duration_ms": 4154.0}
2025-12-25 17:09:18,237 | INFO | req=test_session_59 | step=VLLM流式响应 | status=成功 | extra={"phase": "end", "response_length": 696}
2025-12-25 17:09:18,237 | INFO | req=test_session_59 | step=输出给客户端 | status=成功 | extra={"total_time_ms": 7153.74}
2025-12-25 17:09:18,238 | INFO | req=test_session_59 | step=会话历史写入 | status=成功 | extra={"duration_ms": 0.96}
2025-12-25 17:09:18,240 | INFO | req=test_session_59 | step=数据库日志写入 | status=成功 | extra={"session": "test_session_59", "duration_ms": 2.5}
2025-12-25 17:09:18,248 | INFO | req=test_session_77 | step=时间范围识别 | status=成功 | extra={"duration_ms": 1650.46}
2025-12-25 17:09:18,280 | INFO | req=test_session_57 | step=VLLM流式调用 | status=成功 | extra={"final_attempt": 1, "duration_ms": 4871.39}
2025-12-25 17:09:18,280 | INFO | req=test_session_57 | step=VLLM流式响应 | status=成功 | extra={"phase": "end", "response_length": 743}
2025-12-25 17:09:18,280 | INFO | req=test_session_57 | step=输出给客户端 | status=成功 | extra={"total_time_ms": 7671.65}
2025-12-25 17:09:18,282 | INFO | req=test_session_57 | step=会话历史写入 | status=成功 | extra={"duration_ms": 1.06}
2025-12-25 17:09:18,283 | INFO | req=test_session_57 | step=数据库日志写入 | status=成功 | extra={"session": "test_session_57", "duration_ms": 2.44}
2025-12-25 17:09:18,292 | INFO | req=test_session_60 | step=VLLM流式调用 | status=成功 | extra={"final_attempt": 1, "duration_ms": 4098.43}
2025-12-25 17:09:18,292 | INFO | req=test_session_60 | step=VLLM流式响应 | status=成功 | extra={"phase": "end", "response_length": 711}
2025-12-25 17:09:18,292 | INFO | req=test_session_60 | step=输出给客户端 | status=成功 | extra={"total_time_ms": 7156.26}
2025-12-25 17:09:18,293 | INFO | req=test_session_60 | step=会话历史写入 | status=成功 | extra={"duration_ms": 0.8}
2025-12-25 17:09:18,294 | INFO | req=test_session_60 | step=数据库日志写入 | status=成功 | extra={"session": "test_session_60", "duration_ms": 1.97}
2025-12-25 17:09:18,413 | INFO | req=test_session_52 | step=VLLM流式调用 | status=成功 | extra={"final_attempt": 1, "duration_ms": 5384.01}
2025-12-25 17:09:18,413 | INFO | req=test_session_52 | step=VLLM流式响应 | status=成功 | extra={"phase": "end", "response_length": 790}
2025-12-25 17:09:18,413 | INFO | req=test_session_52 | step=输出给客户端 | status=成功 | extra={"total_time_ms": 10190.28}
2025-12-25 17:09:18,415 | INFO | req=test_session_52 | step=会话历史写入 | status=成功 | extra={"duration_ms": 1.69}
2025-12-25 17:09:18,416 | INFO | req=test_session_52 | step=数据库日志写入 | status=成功 | extra={"session": "test_session_52", "duration_ms": 2.25}
2025-12-25 17:09:18,423 | INFO | req=test_session_74 | step=时间范围识别 | status=成功 | extra={"duration_ms": 2287.11}
2025-12-25 17:09:18,720 | INFO | req=test_session_73 | step=输出给客户端 | status=建议 | extra={"reason": "奇门问题建议转奇门", "qimen_type": 2}
2025-12-25 17:09:18,721 | INFO | req=test_session_73 | step=意图识别 | status=建议走奇门 | extra={"intent_type": "qimen", "duration_ms": 1533.9}
2025-12-25 17:09:18,740 | INFO | req=test_session_76 | step=输出给客户端 | status=建议 | extra={"reason": "奇门问题建议转奇门", "qimen_type": 2}
2025-12-25 17:09:18,740 | INFO | req=test_session_76 | step=意图识别 | status=建议走奇门 | extra={"intent_type": "qimen", "duration_ms": 1071.78}
2025-12-25 17:09:18,775 | INFO | req=test_session_84 | step=请求入站 | status=开始 | extra={"appid": "yingshi_appid", "skip_intent_check": 0}
2025-12-25 17:09:18,776 | INFO | req=test_session_84 | step=会话管理初始化 | status=成功 | extra={"manager": "AsyncClusterRedisChatMessageHistory"}
2025-12-25 17:09:18,776 | INFO | req=test_session_84 | step=签名验证 | status=成功 | extra={"duration_ms": 0.16}
2025-12-25 17:09:18,776 | INFO | req=test_session_84 | step=输入清洗 | status=成功 | extra={"original_length": 40, "cleaned_length": 16, "duration_ms": 0.03}
2025-12-25 17:09:18,776 | INFO | req=test_session_84 | step=政治敏感检测 | status=成功 | extra={"hit": false, "duration_ms": 0.02}
2025-12-25 17:09:18,777 | INFO | req=test_session_84 | step=乱码检测 | status=成功 | extra={"hit": false, "duration_ms": 0.02}
2025-12-25 17:09:18,777 | INFO | req=test_session_84 | step=金融投资检测 | status=成功 | extra={"hit": false, "duration_ms": 0.03}
2025-12-25 17:09:18,777 | INFO | req=test_session_84 | step=重大时间点检测 | status=成功 | extra={"hit": false, "category": "", "duration_ms": 0.12}
2025-12-25 17:09:18,849 | INFO | req=test_session_71 | step=输出给客户端 | status=建议 | extra={"reason": "奇门问题建议转奇门", "qimen_type": 2}
2025-12-25 17:09:18,850 | INFO | req=test_session_71 | step=意图识别 | status=建议走奇门 | extra={"intent_type": "qimen", "duration_ms": 1486.1}
2025-12-25 17:09:18,872 | INFO | req=test_session_78 | step=时间范围识别 | status=成功 | extra={"duration_ms": 1797.24}
2025-12-25 17:09:18,950 | INFO | req=test_session_58 | step=VLLM流式调用 | status=成功 | extra={"final_attempt": 1, "duration_ms": 4892.93}
2025-12-25 17:09:18,950 | INFO | req=test_session_58 | step=VLLM流式响应 | status=成功 | extra={"phase": "end", "response_length": 729}
2025-12-25 17:09:18,950 | INFO | req=test_session_58 | step=输出给客户端 | status=成功 | extra={"total_time_ms": 7911.8}
2025-12-25 17:09:18,952 | INFO | req=test_session_58 | step=会话历史写入 | status=成功 | extra={"duration_ms": 1.63}
2025-12-25 17:09:18,954 | INFO | req=test_session_58 | step=数据库日志写入 | status=成功 | extra={"session": "test_session_58", "duration_ms": 2.7}
2025-12-25 17:09:19,025 | INFO | req=test_session_85 | step=请求入站 | status=开始 | extra={"appid": "yingshi_appid", "skip_intent_check": 0}
2025-12-25 17:09:19,025 | INFO | req=test_session_85 | step=会话管理初始化 | status=成功 | extra={"manager": "AsyncClusterRedisChatMessageHistory"}
2025-12-25 17:09:19,026 | INFO | req=test_session_85 | step=签名验证 | status=成功 | extra={"duration_ms": 0.29}
2025-12-25 17:09:19,026 | INFO | req=test_session_85 | step=输入清洗 | status=成功 | extra={"original_length": 41, "cleaned_length": 17, "duration_ms": 0.03}
2025-12-25 17:09:19,026 | INFO | req=test_session_85 | step=政治敏感检测 | status=成功 | extra={"hit": false, "duration_ms": 0.03}
2025-12-25 17:09:19,026 | INFO | req=test_session_85 | step=乱码检测 | status=成功 | extra={"hit": false, "duration_ms": 0.03}
2025-12-25 17:09:19,026 | INFO | req=test_session_85 | step=金融投资检测 | status=成功 | extra={"hit": false, "duration_ms": 0.04}
2025-12-25 17:09:19,027 | INFO | req=test_session_85 | step=重大时间点检测 | status=成功 | extra={"hit": false, "category": "", "duration_ms": 0.11}
2025-12-25 17:09:19,061 | INFO | req=test_session_86 | step=请求入站 | status=开始 | extra={"appid": "yingshi_appid", "skip_intent_check": 0}
2025-12-25 17:09:19,061 | INFO | req=test_session_86 | step=会话管理初始化 | status=成功 | extra={"manager": "AsyncClusterRedisChatMessageHistory"}
2025-12-25 17:09:19,061 | INFO | req=test_session_86 | step=签名验证 | status=成功 | extra={"duration_ms": 0.14}
2025-12-25 17:09:19,062 | INFO | req=test_session_86 | step=输入清洗 | status=成功 | extra={"original_length": 42, "cleaned_length": 18, "duration_ms": 0.03}
2025-12-25 17:09:19,062 | INFO | req=test_session_86 | step=政治敏感检测 | status=成功 | extra={"hit": false, "duration_ms": 0.02}
2025-12-25 17:09:19,062 | INFO | req=test_session_86 | step=乱码检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 17:09:19,062 | INFO | req=test_session_86 | step=金融投资检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 17:09:19,062 | INFO | req=test_session_86 | step=重大时间点检测 | status=成功 | extra={"hit": false, "category": "", "duration_ms": 0.06}
2025-12-25 17:09:19,090 | INFO | req=test_session_87 | step=请求入站 | status=开始 | extra={"appid": "yingshi_appid", "skip_intent_check": 0}
2025-12-25 17:09:19,090 | INFO | req=test_session_87 | step=会话管理初始化 | status=成功 | extra={"manager": "AsyncClusterRedisChatMessageHistory"}
2025-12-25 17:09:19,090 | INFO | req=test_session_87 | step=签名验证 | status=成功 | extra={"duration_ms": 0.06}
2025-12-25 17:09:19,090 | INFO | req=test_session_87 | step=输入清洗 | status=成功 | extra={"original_length": 40, "cleaned_length": 16, "duration_ms": 0.01}
2025-12-25 17:09:19,090 | INFO | req=test_session_87 | step=政治敏感检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 17:09:19,090 | INFO | req=test_session_87 | step=乱码检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 17:09:19,090 | INFO | req=test_session_87 | step=金融投资检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 17:09:19,090 | INFO | req=test_session_87 | step=重大时间点检测 | status=成功 | extra={"hit": false, "category": "", "duration_ms": 0.05}
2025-12-25 17:09:19,146 | INFO | req=test_session_88 | step=请求入站 | status=开始 | extra={"appid": "yingshi_appid", "skip_intent_check": 0}
2025-12-25 17:09:19,146 | INFO | req=test_session_88 | step=会话管理初始化 | status=成功 | extra={"manager": "AsyncClusterRedisChatMessageHistory"}
2025-12-25 17:09:19,146 | INFO | req=test_session_88 | step=签名验证 | status=成功 | extra={"duration_ms": 0.14}
2025-12-25 17:09:19,147 | INFO | req=test_session_88 | step=输入清洗 | status=成功 | extra={"original_length": 38, "cleaned_length": 14, "duration_ms": 0.02}
2025-12-25 17:09:19,147 | INFO | req=test_session_88 | step=政治敏感检测 | status=成功 | extra={"hit": false, "duration_ms": 0.02}
2025-12-25 17:09:19,147 | INFO | req=test_session_88 | step=乱码检测 | status=成功 | extra={"hit": false, "duration_ms": 0.02}
2025-12-25 17:09:19,147 | INFO | req=test_session_88 | step=金融投资检测 | status=成功 | extra={"hit": false, "duration_ms": 0.03}
2025-12-25 17:09:19,147 | INFO | req=test_session_88 | step=重大时间点检测 | status=成功 | extra={"hit": false, "category": "", "duration_ms": 0.13}
2025-12-25 17:09:19,149 | INFO | req=test_session_80 | step=时间范围识别 | status=成功 | extra={"duration_ms": 1313.62}
2025-12-25 17:09:19,370 | INFO | req=test_session_79 | step=时间范围识别 | status=成功 | extra={"duration_ms": 1910.02}
2025-12-25 17:09:19,388 | INFO | req=test_session_83 | step=时间范围识别 | status=成功 | extra={"duration_ms": 1253.09}
2025-12-25 17:09:19,438 | INFO | req=test_session_77 | step=输出给客户端 | status=建议 | extra={"reason": "奇门问题建议转奇门", "qimen_type": 2}
2025-12-25 17:09:19,438 | INFO | req=test_session_77 | step=意图识别 | status=建议走奇门 | extra={"intent_type": "qimen", "duration_ms": 1189.5}
2025-12-25 17:09:19,466 | INFO | req=test_session_72 | step=输出给客户端 | status=建议 | extra={"reason": "奇门问题建议转奇门", "qimen_type": 2}
2025-12-25 17:09:19,466 | INFO | req=test_session_72 | step=意图识别 | status=建议走奇门 | extra={"intent_type": "qimen", "duration_ms": 1446.38}
2025-12-25 17:09:19,614 | INFO | req=test_session_75 | step=输出给客户端 | status=建议 | extra={"reason": "奇门问题建议转奇门", "qimen_type": 2}
2025-12-25 17:09:19,614 | INFO | req=test_session_75 | step=意图识别 | status=建议走奇门 | extra={"intent_type": "qimen", "duration_ms": 1392.5}
2025-12-25 17:09:19,721 | INFO | req=test_session_70 | step=输出给客户端 | status=建议 | extra={"reason": "奇门问题建议转奇门", "qimen_type": 2}
2025-12-25 17:09:19,721 | INFO | req=test_session_70 | step=意图识别 | status=建议走奇门 | extra={"intent_type": "qimen", "duration_ms": 2602.38}
2025-12-25 17:09:19,995 | INFO | req=test_session_82 | step=时间范围识别 | status=成功 | extra={"duration_ms": 1910.5}
2025-12-25 17:09:20,042 | INFO | req=test_session_81 | step=时间范围识别 | status=成功 | extra={"duration_ms": 2066.82}
2025-12-25 17:09:20,050 | INFO | req=test_session_74 | step=输出给客户端 | status=建议 | extra={"reason": "奇门问题建议转奇门", "qimen_type": 2}
