2025-12-25 16:51:46,733 | INFO | req=test_session_3 | step=请求入站 | status=开始 | extra={"appid": "yingshi_appid", "skip_intent_check": 0}
2025-12-25 17:44:33,508 | INFO | req=test_session_49 | step=意图识别 | status=成功 | extra={"duration_ms": 1417.21}
2025-12-25 17:44:33,509 | INFO | req=test_session_49 | step=输出给客户端 | status=建议 | extra={"reason": "非奇门问题-建议智慧卡"}
2025-12-25 17:44:33,509 | INFO | req=test_session_49 | step=时间范围识别和意图识别 | status=建议使用智慧卡 | extra={"query_type": "specific_short_term", "time_duration_type": "long", "duration_ms": 0.13}
2025-12-25 17:44:33,563 | INFO | req=test_session_68 | step=请求入站 | status=开始 | extra={"appid": "yingshi_appid", "skip_intent_check": 0}
2025-12-25 17:44:33,564 | INFO | req=test_session_68 | step=会话管理初始化 | status=成功 | extra={"manager": "AsyncClusterRedisChatMessageHistory"}
2025-12-25 17:44:33,564 | INFO | req=test_session_68 | step=签名验证 | status=成功 | extra={"duration_ms": 0.08}
2025-12-25 17:44:33,564 | INFO | req=test_session_68 | step=用户信息提取 | status=成功 | extra={"has_user_info": true, "duration_ms": 0.1}
2025-12-25 17:44:33,564 | INFO | req=test_session_68 | step=政治敏感检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 17:44:33,564 | INFO | req=test_session_68 | step=乱码检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 17:44:33,564 | INFO | req=test_session_68 | step=金融投资拦截 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 17:44:33,564 | INFO | req=test_session_68 | step=重大时间点检测 | status=成功 | extra={"hit": false, "category": "", "duration_ms": 0.03}
2025-12-25 17:44:33,566 | INFO | req=test_session_69 | step=请求入站 | status=开始 | extra={"appid": "yingshi_appid", "skip_intent_check": 0}
2025-12-25 17:44:33,566 | INFO | req=test_session_69 | step=会话管理初始化 | status=成功 | extra={"manager": "AsyncClusterRedisChatMessageHistory"}
2025-12-25 17:44:33,566 | INFO | req=test_session_69 | step=签名验证 | status=成功 | extra={"duration_ms": 0.05}
2025-12-25 17:44:33,566 | INFO | req=test_session_69 | step=用户信息提取 | status=成功 | extra={"has_user_info": true, "duration_ms": 0.08}
2025-12-25 17:44:33,566 | INFO | req=test_session_69 | step=政治敏感检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 17:44:33,566 | INFO | req=test_session_69 | step=乱码检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 17:44:33,566 | INFO | req=test_session_69 | step=金融投资拦截 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 17:44:33,567 | INFO | req=test_session_69 | step=重大时间点检测 | status=成功 | extra={"hit": false, "category": "", "duration_ms": 0.02}
2025-12-25 17:44:33,578 | INFO | req=test_session_61 | step=时间范围识别 | status=成功 | extra={"duration_ms": 2225.89}
2025-12-25 17:44:33,592 | INFO | req=test_session_54 | step=时间范围识别 | status=成功 | extra={"duration_ms": 2643.74}
2025-12-25 17:44:33,662 | INFO | req=test_session_50 | step=意图识别 | status=成功 | extra={"duration_ms": 1460.8}
2025-12-25 17:44:33,662 | INFO | req=test_session_50 | step=输出给客户端 | status=建议 | extra={"reason": "建议使用紫微斗数"}
2025-12-25 17:44:33,662 | INFO | req=test_session_50 | step=时间范围识别和意图识别 | status=建议紫薇长周期 | extra={"query_type": "general_long_term", "time_duration_type": "long", "duration_ms": 0.14}
2025-12-25 17:44:33,680 | INFO | req=test_session_56 | step=意图识别 | status=成功 | extra={"duration_ms": 1331.28}
2025-12-25 17:44:33,680 | INFO | req=test_session_56 | step=输出给客户端 | status=拒绝 | extra={"reason": "历史事件"}
2025-12-25 17:44:33,680 | INFO | req=test_session_56 | step=时间范围识别和意图识别 | status=命中历史事件 | extra={"duration_ms": 0.31}
2025-12-25 17:44:33,747 | INFO | req=test_session_62 | step=时间范围识别 | status=成功 | extra={"duration_ms": 2341.48}
2025-12-25 17:44:33,810 | INFO | req=test_session_70 | step=请求入站 | status=开始 | extra={"appid": "yingshi_appid", "skip_intent_check": 0}
2025-12-25 17:44:33,810 | INFO | req=test_session_70 | step=会话管理初始化 | status=成功 | extra={"manager": "AsyncClusterRedisChatMessageHistory"}
2025-12-25 17:44:33,811 | INFO | req=test_session_70 | step=签名验证 | status=成功 | extra={"duration_ms": 0.1}
2025-12-25 17:44:33,811 | INFO | req=test_session_70 | step=用户信息提取 | status=成功 | extra={"has_user_info": true, "duration_ms": 0.17}
2025-12-25 17:44:33,811 | INFO | req=test_session_70 | step=政治敏感检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 17:44:33,811 | INFO | req=test_session_70 | step=乱码检测 | status=成功 | extra={"hit": false, "duration_ms": 0.02}
2025-12-25 17:44:33,811 | INFO | req=test_session_70 | step=金融投资拦截 | status=成功 | extra={"hit": false, "duration_ms": 0.02}
2025-12-25 17:44:33,811 | INFO | req=test_session_70 | step=重大时间点检测 | status=成功 | extra={"hit": false, "category": "", "duration_ms": 0.05}
2025-12-25 17:44:33,817 | INFO | req=test_session_57 | step=意图识别 | status=成功 | extra={"duration_ms": 1340.46}
2025-12-25 17:44:33,818 | INFO | req=test_session_57 | step=输出给客户端 | status=建议 | extra={"reason": "非奇门问题-建议智慧卡"}
2025-12-25 17:44:33,818 | INFO | req=test_session_57 | step=时间范围识别和意图识别 | status=建议使用智慧卡 | extra={"query_type": "specific_short_term", "time_duration_type": "long", "duration_ms": 0.05}
2025-12-25 17:44:33,941 | INFO | req=test_session_59 | step=意图识别 | status=成功 | extra={"duration_ms": 1039.82}
2025-12-25 17:44:33,941 | INFO | req=test_session_59 | step=输出给客户端 | status=拒绝 | extra={"reason": "历史事件"}
2025-12-25 17:44:33,941 | INFO | req=test_session_59 | step=时间范围识别和意图识别 | status=命中历史事件 | extra={"duration_ms": 0.32}
2025-12-25 17:44:33,980 | INFO | req=test_session_60 | step=意图识别 | status=成功 | extra={"duration_ms": 1316.53}
2025-12-25 17:44:33,980 | INFO | req=test_session_60 | step=输出给客户端 | status=建议 | extra={"reason": "非奇门问题-建议智慧卡"}
2025-12-25 17:44:33,980 | INFO | req=test_session_60 | step=时间范围识别和意图识别 | status=建议使用智慧卡 | extra={"query_type": "specific_short_term", "time_duration_type": "long", "duration_ms": 0.14}
2025-12-25 17:44:33,992 | INFO | req=test_session_53 | step=意图识别 | status=成功 | extra={"duration_ms": 1564.72}
2025-12-25 17:44:33,992 | INFO | req=test_session_53 | step=输出给客户端 | status=拒绝 | extra={"reason": "历史事件"}
2025-12-25 17:44:33,992 | INFO | req=test_session_53 | step=时间范围识别和意图识别 | status=命中历史事件 | extra={"duration_ms": 0.24}
2025-12-25 17:44:34,049 | INFO | req=test_session_71 | step=请求入站 | status=开始 | extra={"appid": "yingshi_appid", "skip_intent_check": 0}
2025-12-25 17:44:34,049 | INFO | req=test_session_71 | step=会话管理初始化 | status=成功 | extra={"manager": "AsyncClusterRedisChatMessageHistory"}
2025-12-25 17:44:34,049 | INFO | req=test_session_71 | step=签名验证 | status=成功 | extra={"duration_ms": 0.12}
2025-12-25 17:44:34,049 | INFO | req=test_session_71 | step=用户信息提取 | status=成功 | extra={"has_user_info": true, "duration_ms": 0.15}
2025-12-25 17:44:34,050 | INFO | req=test_session_71 | step=政治敏感检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 17:44:34,050 | INFO | req=test_session_71 | step=乱码检测 | status=成功 | extra={"hit": false, "duration_ms": 0.02}
2025-12-25 17:44:34,050 | INFO | req=test_session_71 | step=金融投资拦截 | status=成功 | extra={"hit": false, "duration_ms": 0.02}
2025-12-25 17:44:34,050 | INFO | req=test_session_71 | step=重大时间点检测 | status=成功 | extra={"hit": false, "category": "", "duration_ms": 0.05}
2025-12-25 17:44:34,063 | INFO | req=test_session_72 | step=请求入站 | status=开始 | extra={"appid": "yingshi_appid", "skip_intent_check": 0}
2025-12-25 17:44:34,063 | INFO | req=test_session_72 | step=会话管理初始化 | status=成功 | extra={"manager": "AsyncClusterRedisChatMessageHistory"}
2025-12-25 17:44:34,064 | INFO | req=test_session_72 | step=签名验证 | status=成功 | extra={"duration_ms": 0.1}
2025-12-25 17:44:34,064 | INFO | req=test_session_72 | step=用户信息提取 | status=成功 | extra={"has_user_info": true, "duration_ms": 0.14}
2025-12-25 17:44:34,064 | INFO | req=test_session_72 | step=政治敏感检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 17:44:34,064 | INFO | req=test_session_72 | step=乱码检测 | status=成功 | extra={"hit": false, "duration_ms": 0.03}
2025-12-25 17:44:34,064 | INFO | req=test_session_72 | step=金融投资拦截 | status=成功 | extra={"hit": false, "duration_ms": 0.02}
2025-12-25 17:44:34,064 | INFO | req=test_session_72 | step=重大时间点检测 | status=成功 | extra={"hit": false, "category": "", "duration_ms": 0.05}
2025-12-25 17:44:34,193 | INFO | req=test_session_52 | step=意图识别 | status=成功 | extra={"duration_ms": 1475.28}
2025-12-25 17:44:34,194 | INFO | req=test_session_52 | step=输出给客户端 | status=建议 | extra={"reason": "非奇门问题-建议智慧卡"}
2025-12-25 17:44:34,194 | INFO | req=test_session_52 | step=时间范围识别和意图识别 | status=建议使用智慧卡 | extra={"query_type": "specific_short_term", "time_duration_type": "long", "duration_ms": 0.22}
2025-12-25 17:44:34,238 | INFO | req=test_session_55 | step=意图识别 | status=成功 | extra={"duration_ms": 1192.51}
2025-12-25 17:44:34,238 | INFO | req=test_session_55 | step=输出给客户端 | status=建议 | extra={"reason": "非奇门问题-建议智慧卡"}
2025-12-25 17:44:34,239 | INFO | req=test_session_55 | step=时间范围识别和意图识别 | status=建议使用智慧卡 | extra={"query_type": "specific_short_term", "time_duration_type": "short", "duration_ms": 0.21}
2025-12-25 17:44:34,250 | INFO | req=test_session_73 | step=请求入站 | status=开始 | extra={"appid": "yingshi_appid", "skip_intent_check": 0}
2025-12-25 17:44:34,250 | INFO | req=test_session_73 | step=会话管理初始化 | status=成功 | extra={"manager": "AsyncClusterRedisChatMessageHistory"}
2025-12-25 17:44:34,251 | INFO | req=test_session_73 | step=签名验证 | status=成功 | extra={"duration_ms": 0.08}
2025-12-25 17:44:34,251 | INFO | req=test_session_73 | step=用户信息提取 | status=成功 | extra={"has_user_info": true, "duration_ms": 0.1}
2025-12-25 17:44:34,251 | INFO | req=test_session_73 | step=政治敏感检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 17:44:34,251 | INFO | req=test_session_73 | step=乱码检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 17:44:34,251 | INFO | req=test_session_73 | step=金融投资拦截 | status=成功 | extra={"hit": false, "duration_ms": 0.02}
2025-12-25 17:44:34,251 | INFO | req=test_session_73 | step=重大时间点检测 | status=成功 | extra={"hit": false, "category": "", "duration_ms": 0.03}
2025-12-25 17:44:34,304 | INFO | req=test_session_58 | step=意图识别 | status=成功 | extra={"duration_ms": 1589.84}
2025-12-25 17:44:34,304 | INFO | req=test_session_58 | step=输出给客户端 | status=建议 | extra={"reason": "非奇门问题-建议智慧卡"}
2025-12-25 17:44:34,304 | INFO | req=test_session_58 | step=时间范围识别和意图识别 | status=建议使用智慧卡 | extra={"query_type": "specific_short_term", "time_duration_type": "long", "duration_ms": 0.14}
2025-12-25 17:44:34,440 | INFO | req=test_session_74 | step=请求入站 | status=开始 | extra={"appid": "yingshi_appid", "skip_intent_check": 0}
2025-12-25 17:44:34,440 | INFO | req=test_session_74 | step=会话管理初始化 | status=成功 | extra={"manager": "AsyncClusterRedisChatMessageHistory"}
2025-12-25 17:44:34,440 | INFO | req=test_session_74 | step=签名验证 | status=成功 | extra={"duration_ms": 0.14}
2025-12-25 17:44:34,441 | INFO | req=test_session_74 | step=用户信息提取 | status=成功 | extra={"has_user_info": true, "duration_ms": 0.2}
2025-12-25 17:44:34,441 | INFO | req=test_session_74 | step=政治敏感检测 | status=成功 | extra={"hit": false, "duration_ms": 0.02}
2025-12-25 17:44:34,441 | INFO | req=test_session_74 | step=乱码检测 | status=成功 | extra={"hit": false, "duration_ms": 0.02}
2025-12-25 17:44:34,441 | INFO | req=test_session_74 | step=金融投资拦截 | status=成功 | extra={"hit": false, "duration_ms": 0.03}
2025-12-25 17:44:34,441 | INFO | req=test_session_74 | step=重大时间点检测 | status=成功 | extra={"hit": false, "category": "", "duration_ms": 0.06}
2025-12-25 17:44:34,482 | INFO | req=test_session_75 | step=请求入站 | status=开始 | extra={"appid": "yingshi_appid", "skip_intent_check": 0}
2025-12-25 17:44:34,483 | INFO | req=test_session_75 | step=会话管理初始化 | status=成功 | extra={"manager": "AsyncClusterRedisChatMessageHistory"}
2025-12-25 17:44:34,483 | INFO | req=test_session_75 | step=签名验证 | status=成功 | extra={"duration_ms": 0.18}
2025-12-25 17:44:34,484 | INFO | req=test_session_75 | step=用户信息提取 | status=成功 | extra={"has_user_info": true, "duration_ms": 0.28}
2025-12-25 17:44:34,484 | INFO | req=test_session_75 | step=政治敏感检测 | status=成功 | extra={"hit": false, "duration_ms": 0.02}
2025-12-25 17:44:34,484 | INFO | req=test_session_75 | step=乱码检测 | status=成功 | extra={"hit": false, "duration_ms": 0.02}
2025-12-25 17:44:34,484 | INFO | req=test_session_75 | step=金融投资拦截 | status=成功 | extra={"hit": false, "duration_ms": 0.03}
2025-12-25 17:44:34,484 | INFO | req=test_session_75 | step=重大时间点检测 | status=成功 | extra={"hit": false, "category": "", "duration_ms": 0.07}
2025-12-25 17:44:34,494 | INFO | req=test_session_76 | step=请求入站 | status=开始 | extra={"appid": "yingshi_appid", "skip_intent_check": 0}
2025-12-25 17:44:34,494 | INFO | req=test_session_76 | step=会话管理初始化 | status=成功 | extra={"manager": "AsyncClusterRedisChatMessageHistory"}
2025-12-25 17:44:34,494 | INFO | req=test_session_76 | step=签名验证 | status=成功 | extra={"duration_ms": 0.09}
2025-12-25 17:44:34,494 | INFO | req=test_session_76 | step=用户信息提取 | status=成功 | extra={"has_user_info": true, "duration_ms": 0.1}
2025-12-25 17:44:34,495 | INFO | req=test_session_76 | step=政治敏感检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 17:44:34,495 | INFO | req=test_session_76 | step=乱码检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 17:44:34,495 | INFO | req=test_session_76 | step=金融投资拦截 | status=成功 | extra={"hit": false, "duration_ms": 0.02}
2025-12-25 17:44:34,495 | INFO | req=test_session_76 | step=重大时间点检测 | status=成功 | extra={"hit": false, "category": "", "duration_ms": 0.03}
2025-12-25 17:44:34,655 | INFO | req=test_session_77 | step=请求入站 | status=开始 | extra={"appid": "yingshi_appid", "skip_intent_check": 0}
2025-12-25 17:44:34,656 | INFO | req=test_session_77 | step=会话管理初始化 | status=成功 | extra={"manager": "AsyncClusterRedisChatMessageHistory"}
2025-12-25 17:44:34,656 | INFO | req=test_session_77 | step=签名验证 | status=成功 | extra={"duration_ms": 0.14}
2025-12-25 17:44:34,656 | INFO | req=test_session_77 | step=用户信息提取 | status=成功 | extra={"has_user_info": true, "duration_ms": 0.21}
2025-12-25 17:44:34,657 | INFO | req=test_session_77 | step=政治敏感检测 | status=成功 | extra={"hit": false, "duration_ms": 0.02}
